ID,Semantic_category
87015605,bottoms
67502141,bottoms
91241935,bottoms
121566558,bottoms
97906652,bottoms
129606370,bottoms
91178542,bottoms
102154214,bottoms
138124866,bottoms
104424691,bottoms
85931830,bottoms
194042589,bottoms
212839462,bottoms
195145062,bottoms
162414400,bottoms
31096296,bottoms
142304783,bottoms
69028503,bottoms
79717499,bottoms
132596055,bottoms
203516847,bottoms
193408642,bottoms
158612480,bottoms
198079048,bottoms
134638516,bottoms
196777384,bottoms
62811969,bottoms
213430506,bottoms
77990424,bottoms
134089419,bottoms
211978861,bottoms
78025844,bottoms
156375077,bottoms
173675454,bottoms
117522408,bottoms
89174440,bottoms
90778803,bottoms
184403852,bottoms
130299668,bottoms
35116320,bottoms
174638822,bottoms
133283195,bottoms
119704925,bottoms
26668202,bottoms
133516503,bottoms
203580759,bottoms
39877698,bottoms
123631306,bottoms
188364645,bottoms
170997623,bottoms
185937432,bottoms
187212738,bottoms
99661555,bottoms
71952466,bottoms
194998290,bottoms
204066405,bottoms
153645811,bottoms
17308570,bottoms
192909689,bottoms
117480875,bottoms
204624368,bottoms
107215471,bottoms
208993237,bottoms
114124212,bottoms
18360975,bottoms
137612002,bottoms
161416376,bottoms
195932170,bottoms
54380598,bottoms
163809012,bottoms
56406008,bottoms
91474720,bottoms
101310055,bottoms
161083752,bottoms
205120859,bottoms
203933556,bottoms
179330387,bottoms
207023288,bottoms
135546203,bottoms
101376783,bottoms
198231285,bottoms
128422819,bottoms
195792052,bottoms
178898201,bottoms
208092435,bottoms
79100413,bottoms
107013403,bottoms
114007580,bottoms
167298126,bottoms
101082774,bottoms
80621546,bottoms
99094876,bottoms
201718536,bottoms
166627266,bottoms
104048438,bottoms
69164650,bottoms
124928702,bottoms
205016394,bottoms
132252236,bottoms
118126643,bottoms
202775712,bottoms
181705009,bottoms
29867477,bottoms
144499193,bottoms
62760494,bottoms
104724089,bottoms
167382553,bottoms
209143771,bottoms
51576764,bottoms
116578956,bottoms
10478365,bottoms
204760277,bottoms
195483574,bottoms
17156816,bottoms
153983536,bottoms
195499208,bottoms
205750368,bottoms
172104922,bottoms
96738932,bottoms
129802589,bottoms
87793308,bottoms
151186475,bottoms
85359643,bottoms
181892798,bottoms
133918460,bottoms
185954292,bottoms
104665298,bottoms
137446940,bottoms
133268745,bottoms
165267822,bottoms
183826362,bottoms
107521033,bottoms
133108529,bottoms
115111170,bottoms
78097592,bottoms
69996380,bottoms
200420326,bottoms
102947767,bottoms
82324979,bottoms
185053751,bottoms
71419315,bottoms
209336523,bottoms
121723450,bottoms
172914634,bottoms
155632428,bottoms
205047711,bottoms
113341958,bottoms
59227278,bottoms
85003442,bottoms
92332876,bottoms
138625349,bottoms
131023150,bottoms
206379911,bottoms
139557584,bottoms
208628886,bottoms
196401923,bottoms
135602205,bottoms
74928659,bottoms
173495908,bottoms
900277,bottoms
191530478,bottoms
187859274,bottoms
205367329,bottoms
65205037,bottoms
174150474,bottoms
210012438,bottoms
134650479,bottoms
118169601,bottoms
177093401,bottoms
125911561,bottoms
194769602,bottoms
200791373,bottoms
88096729,bottoms
134808968,bottoms
102162482,bottoms
21398383,bottoms
151450658,bottoms
209532576,bottoms
122300985,bottoms
192558827,bottoms
132198798,bottoms
75694809,bottoms
78294475,bottoms
211951597,bottoms
157195547,bottoms
202050179,bottoms
82194284,bottoms
104832193,bottoms
204002088,bottoms
203697177,bottoms
187445057,bottoms
166973286,bottoms
159947663,bottoms
22883062,bottoms
175416676,bottoms
127609356,bottoms
188013193,bottoms
64084102,bottoms
193077829,bottoms
210200039,bottoms
61334595,bottoms
161989078,bottoms
195498266,bottoms
107998903,bottoms
94476384,bottoms
179049884,bottoms
103142849,bottoms
209808819,bottoms
170074149,bottoms
211584175,bottoms
189046573,bottoms
209502939,bottoms
174191673,bottoms
99673751,bottoms
114218454,bottoms
53882541,bottoms
94733193,bottoms
172216948,bottoms
203607366,bottoms
201485638,bottoms
127108460,bottoms
191568900,bottoms
80757785,bottoms
141079878,bottoms
125359126,bottoms
125636346,bottoms
65757551,bottoms
3445983,bottoms
191662641,bottoms
138547488,bottoms
213209612,bottoms
214020027,bottoms
26773712,bottoms
213009028,bottoms
112965827,bottoms
132451315,bottoms
209622664,bottoms
167263568,bottoms
191538748,bottoms
185954202,bottoms
58147877,bottoms
113460791,bottoms
212848233,bottoms
184248264,bottoms
106627438,bottoms
206666582,bottoms
204940047,bottoms
214029076,bottoms
123211020,bottoms
77230848,bottoms
105794046,bottoms
97889341,bottoms
100918161,bottoms
98320106,bottoms
105772946,bottoms
88035931,bottoms
79877035,bottoms
161602421,bottoms
97210964,bottoms
202889868,bottoms
211576263,bottoms
169128736,bottoms
135835035,bottoms
101652102,bottoms
103879479,bottoms
168487918,bottoms
187398362,bottoms
131740542,bottoms
172501474,bottoms
206942937,bottoms
143179325,bottoms
171070612,bottoms
149708068,bottoms
187954459,bottoms
185753708,bottoms
120369368,bottoms
146561382,bottoms
54050318,bottoms
212575213,bottoms
77003122,bottoms
206384538,bottoms
148621994,bottoms
164320735,bottoms
193565445,bottoms
203487565,bottoms
184003674,bottoms
71282323,bottoms
141782323,bottoms
78238418,bottoms
195560194,bottoms
151873043,bottoms
202761324,bottoms
143323824,bottoms
194655297,bottoms
212932255,bottoms
206687875,bottoms
207565542,bottoms
42538338,bottoms
61284269,bottoms
207106186,bottoms
195372366,bottoms
35313551,bottoms
14795925,bottoms
167939656,bottoms
92217796,bottoms
143680083,bottoms
122727241,bottoms
210537696,bottoms
147541742,bottoms
105930869,bottoms
95198643,bottoms
89076247,bottoms
195617744,bottoms
106733253,bottoms
115152119,bottoms
165503092,bottoms
189318500,bottoms
200886508,bottoms
206194029,bottoms
54189125,bottoms
149741905,bottoms
69093354,bottoms
80737450,bottoms
133816279,bottoms
103922551,bottoms
148397172,bottoms
68995534,bottoms
54758140,bottoms
108663214,bottoms
191310285,bottoms
158108007,bottoms
161130505,bottoms
183151726,bottoms
140911386,bottoms
201677082,bottoms
197162698,bottoms
140625419,bottoms
181567075,bottoms
138169343,bottoms
15911270,bottoms
154390228,bottoms
33711374,bottoms
209064701,bottoms
180761090,bottoms
78938905,bottoms
163584429,bottoms
215209491,bottoms
88867972,bottoms
78455043,bottoms
69631588,bottoms
64936236,bottoms
149270234,bottoms
60621521,bottoms
132762462,bottoms
96422419,bottoms
113024536,bottoms
209854817,bottoms
202554319,bottoms
174100841,bottoms
149642711,bottoms
161711269,bottoms
94492977,bottoms
191884664,bottoms
204855798,bottoms
167315021,bottoms
212170088,bottoms
159295380,bottoms
175570422,bottoms
413558,bottoms
206005381,bottoms
138000089,bottoms
194011852,bottoms
155863408,bottoms
158772380,bottoms
82266913,bottoms
104895670,bottoms
120693670,bottoms
206394277,bottoms
202940101,bottoms
193027735,bottoms
173651630,bottoms
136294927,bottoms
211406678,bottoms
141224249,bottoms
36777794,bottoms
191282643,bottoms
136724663,bottoms
85414449,bottoms
200842898,bottoms
69182517,bottoms
142405387,bottoms
162018527,bottoms
194823169,bottoms
209666010,bottoms
205470293,bottoms
195159171,bottoms
210956251,bottoms
138348360,bottoms
90460505,bottoms
212804535,bottoms
209990547,bottoms
14812830,bottoms
205738642,bottoms
179794844,bottoms
53278314,bottoms
169352752,bottoms
133141346,bottoms
198328858,bottoms
177309131,bottoms
199667814,bottoms
136818915,bottoms
146529957,bottoms
141429154,bottoms
146539128,bottoms
118782256,bottoms
43158253,bottoms
76136515,bottoms
118529231,bottoms
79820286,bottoms
119348293,bottoms
211573571,bottoms
205885004,bottoms
78468206,bottoms
121187272,bottoms
188766887,bottoms
157015466,bottoms
68548024,bottoms
187957744,bottoms
184544749,bottoms
178966237,bottoms
204662273,bottoms
181433122,bottoms
133310720,bottoms
164632847,bottoms
62977389,bottoms
209917762,bottoms
182883935,bottoms
210744051,bottoms
210630806,bottoms
135681495,bottoms
36492838,bottoms
83732333,bottoms
209470224,bottoms
57875575,bottoms
175314558,bottoms
179021256,bottoms
194102458,bottoms
166329246,bottoms
197627169,bottoms
149772697,bottoms
105850798,bottoms
183154971,bottoms
55739442,bottoms
180632439,bottoms
55761442,bottoms
202168282,bottoms
151094417,bottoms
112127357,bottoms
113108115,bottoms
42996390,bottoms
48037911,bottoms
116157828,bottoms
204483138,bottoms
178260005,bottoms
202124275,bottoms
174933081,bottoms
193092626,bottoms
195524740,bottoms
13540057,bottoms
121914841,bottoms
193707349,bottoms
213709404,bottoms
185414863,bottoms
212004930,bottoms
204832530,bottoms
157043290,bottoms
206148884,bottoms
157766061,bottoms
63367055,bottoms
153416969,bottoms
177853755,bottoms
145948495,bottoms
196743730,bottoms
187771259,bottoms
111157216,bottoms
140985679,bottoms
208035084,bottoms
44183309,bottoms
115213475,bottoms
104262033,bottoms
134315667,bottoms
206825033,bottoms
38648211,bottoms
182535878,bottoms
209172619,bottoms
194522559,bottoms
32291007,bottoms
152470810,bottoms
118422240,bottoms
194302044,bottoms
98187222,bottoms
59539794,bottoms
161964668,bottoms
178931571,bottoms
67787166,bottoms
18479476,bottoms
173598128,bottoms
132466628,bottoms
209856035,bottoms
53207891,bottoms
190633380,bottoms
202186330,bottoms
211521416,bottoms
100877342,bottoms
85714592,bottoms
7888099,bottoms
181307850,bottoms
56722315,bottoms
167923855,bottoms
50680001,bottoms
73475756,bottoms
134768151,bottoms
177040798,bottoms
184994797,bottoms
210545741,bottoms
179781809,bottoms
65080972,bottoms
87410394,bottoms
134465911,bottoms
194154216,bottoms
205696760,bottoms
61057470,bottoms
201033115,bottoms
118835326,bottoms
193955197,bottoms
161436405,bottoms
6361644,bottoms
125582048,bottoms
96242129,bottoms
99123536,bottoms
134110706,bottoms
213085090,bottoms
176222096,bottoms
57644884,bottoms
207065275,bottoms
191892053,bottoms
201653854,bottoms
137043205,bottoms
89623529,bottoms
124756566,bottoms
195385701,bottoms
177522398,bottoms
82480108,bottoms
197422038,bottoms
56408205,bottoms
66541453,bottoms
206478791,bottoms
178458136,bottoms
162989644,bottoms
79178707,bottoms
159782577,bottoms
131923773,bottoms
169024039,bottoms
159211435,bottoms
184286001,bottoms
198512727,bottoms
7200181,bottoms
186155761,bottoms
143191043,bottoms
128423285,bottoms
146803817,bottoms
128993470,bottoms
189731796,bottoms
117364813,bottoms
194872033,bottoms
207217408,bottoms
195491421,bottoms
115684606,bottoms
187543786,bottoms
2885019,bottoms
76133602,bottoms
210365332,bottoms
183079939,bottoms
78918832,bottoms
195559208,bottoms
157431945,bottoms
172842467,bottoms
208035575,bottoms
196153002,bottoms
191498933,bottoms
19823933,bottoms
171821238,bottoms
201226807,bottoms
187299553,bottoms
178444973,bottoms
151091180,bottoms
201096220,bottoms
61505590,bottoms
138496145,bottoms
139504432,bottoms
178674426,bottoms
99209990,bottoms
136875302,bottoms
124968277,bottoms
120642748,bottoms
194282284,bottoms
145647063,bottoms
143685626,bottoms
212068642,bottoms
207991560,bottoms
198472134,bottoms
141071776,bottoms
142380143,bottoms
211728966,bottoms
150190785,bottoms
115532363,bottoms
86865261,bottoms
193464105,bottoms
131578888,bottoms
129735778,bottoms
198034574,bottoms
203985556,bottoms
142502408,bottoms
134195257,bottoms
180878699,bottoms
93761625,bottoms
69310211,bottoms
194374518,bottoms
75621047,bottoms
43637556,bottoms
165677678,bottoms
188561791,bottoms
62900359,bottoms
205033697,bottoms
73678772,bottoms
168357364,bottoms
136945901,bottoms
209306971,bottoms
170222954,bottoms
186300036,bottoms
10288409,bottoms
15723124,bottoms
201890557,bottoms
26760608,bottoms
59003818,bottoms
193722670,bottoms
75900455,bottoms
186976620,bottoms
109602876,bottoms
173679673,bottoms
178623694,bottoms
142562554,bottoms
189834308,bottoms
120680268,bottoms
97780203,bottoms
204476480,bottoms
209126409,bottoms
111170369,bottoms
190880406,bottoms
176993998,bottoms
199638790,bottoms
194290922,bottoms
210826772,bottoms
173588466,bottoms
199897575,bottoms
79385129,bottoms
53209899,bottoms
93414063,bottoms
165834062,bottoms
137997774,bottoms
124785458,bottoms
167260200,bottoms
133994198,bottoms
104615957,bottoms
146413151,bottoms
84312340,bottoms
193044307,bottoms
124520232,bottoms
213083867,bottoms
146332484,bottoms
75166845,bottoms
190239835,bottoms
203331320,bottoms
150305655,bottoms
209213286,bottoms
186314771,bottoms
64014517,bottoms
152330350,bottoms
204071733,bottoms
206809631,bottoms
131562511,bottoms
19478912,bottoms
195521179,bottoms
169194363,bottoms
155635808,bottoms
183855837,bottoms
159723013,bottoms
167267835,bottoms
208584957,bottoms
129606318,bottoms
145117145,bottoms
162589015,bottoms
76226833,bottoms
118704130,bottoms
135959068,bottoms
129325875,bottoms
93404488,bottoms
180316224,bottoms
59985899,bottoms
203493136,bottoms
120663757,bottoms
144763179,bottoms
105456282,bottoms
183609192,bottoms
89759064,bottoms
163437918,bottoms
206367128,bottoms
206845388,bottoms
209548210,bottoms
53205987,bottoms
114924949,bottoms
32719816,bottoms
75237354,bottoms
193877012,bottoms
117807247,bottoms
151495930,bottoms
167261240,bottoms
152079312,bottoms
126292064,bottoms
208619662,bottoms
209194431,bottoms
213944669,bottoms
131023381,bottoms
153678267,bottoms
214768658,bottoms
144878044,bottoms
169345385,bottoms
148036938,bottoms
133321145,bottoms
184090583,bottoms
125789577,bottoms
146869198,bottoms
209372647,bottoms
141903600,bottoms
189701908,bottoms
180340547,bottoms
137998641,bottoms
101848082,bottoms
93181088,bottoms
209508698,bottoms
123476891,bottoms
106190814,bottoms
158781119,bottoms
201205936,bottoms
169973551,bottoms
110067609,bottoms
75703707,bottoms
168179943,bottoms
100084474,bottoms
53433128,bottoms
206990557,bottoms
51074649,bottoms
184694144,bottoms
155035602,bottoms
205445474,bottoms
164542233,bottoms
191226227,bottoms
128343052,bottoms
152240538,bottoms
94269059,bottoms
206233559,bottoms
118133081,bottoms
152332576,bottoms
101270441,bottoms
154588377,bottoms
144784768,bottoms
142072152,bottoms
140153746,bottoms
178009702,bottoms
152016467,bottoms
141358408,bottoms
149673396,bottoms
185158848,bottoms
203513658,bottoms
181164474,bottoms
196728569,bottoms
169964732,bottoms
138551355,bottoms
127758847,bottoms
143136418,bottoms
141886313,bottoms
201291074,bottoms
38549935,bottoms
27329475,bottoms
142130699,bottoms
200413966,bottoms
133945194,bottoms
116816667,bottoms
209031699,bottoms
209266408,bottoms
162280666,bottoms
78097436,bottoms
159345634,bottoms
139287678,bottoms
112156197,bottoms
202934157,bottoms
59321555,bottoms
169398105,bottoms
76661478,bottoms
40075767,bottoms
106620023,bottoms
108595392,bottoms
203677655,bottoms
155849919,bottoms
206970260,bottoms
209934526,bottoms
160115992,bottoms
76284868,bottoms
193313093,bottoms
65461843,bottoms
83001627,bottoms
212233646,bottoms
141111748,bottoms
202214453,bottoms
197609149,bottoms
168677327,bottoms
209302564,bottoms
119662088,bottoms
130272990,bottoms
181754351,bottoms
192581617,bottoms
104729451,bottoms
209325265,bottoms
128172198,bottoms
191550186,bottoms
50241990,bottoms
139241689,bottoms
195553937,bottoms
97391098,bottoms
140467591,bottoms
172119764,bottoms
207838791,bottoms
143369470,bottoms
171256171,bottoms
156757626,bottoms
186147087,bottoms
191791861,bottoms
4776169,bottoms
86232158,bottoms
82793106,bottoms
195298014,bottoms
163639695,bottoms
206268985,bottoms
15271797,bottoms
193812194,bottoms
140005331,bottoms
144950568,bottoms
180137171,bottoms
65303276,bottoms
207114575,bottoms
146556730,bottoms
154367235,bottoms
181983323,bottoms
180232428,bottoms
104637965,bottoms
190769700,bottoms
179402802,bottoms
166631951,bottoms
191313233,bottoms
172172437,bottoms
154809993,bottoms
41927196,bottoms
23434915,bottoms
209474480,bottoms
167381641,bottoms
146039514,bottoms
98573040,bottoms
196599700,bottoms
195798818,bottoms
189043517,bottoms
15414561,bottoms
49876650,bottoms
146410377,bottoms
190695122,bottoms
195892991,bottoms
172851485,bottoms
170762809,bottoms
61139255,bottoms
214700620,bottoms
201893808,bottoms
146389094,bottoms
67643105,bottoms
206297034,bottoms
75363374,bottoms
197342380,bottoms
171802733,bottoms
89731462,bottoms
173945838,bottoms
94803736,bottoms
102387126,bottoms
201071208,bottoms
180116580,bottoms
70624246,bottoms
71993501,bottoms
87244084,bottoms
204582465,bottoms
197335103,bottoms
194998567,bottoms
136477038,bottoms
139507195,bottoms
194318486,bottoms
201881199,bottoms
114535299,bottoms
12852132,bottoms
152882443,bottoms
180175796,bottoms
90105968,bottoms
81370635,bottoms
111170142,bottoms
148482739,bottoms
50270560,bottoms
136713486,bottoms
190544375,bottoms
192576624,bottoms
206215343,bottoms
195340662,bottoms
191285147,bottoms
193531685,bottoms
142607644,bottoms
144746810,bottoms
127466026,bottoms
71646996,bottoms
73488696,bottoms
130792460,bottoms
129852677,bottoms
68764707,bottoms
205310338,bottoms
113261996,bottoms
195775735,bottoms
64366196,bottoms
180628288,bottoms
201139729,bottoms
111533160,bottoms
144631010,bottoms
154483526,bottoms
201893932,bottoms
143857545,bottoms
190811719,bottoms
85699235,bottoms
97851403,bottoms
194749333,bottoms
87973773,bottoms
207065954,bottoms
191317740,bottoms
179697266,bottoms
73528245,bottoms
182199186,bottoms
192967723,bottoms
47909717,bottoms
168274319,bottoms
167688248,bottoms
113396350,bottoms
38604454,bottoms
191297674,bottoms
200676145,bottoms
206294750,bottoms
188597817,bottoms
169116783,bottoms
172860685,bottoms
140535850,bottoms
184244924,bottoms
192779426,bottoms
84643283,bottoms
133612442,bottoms
108105818,bottoms
143303693,bottoms
183730242,bottoms
213083871,bottoms
212169127,bottoms
154725076,bottoms
46703243,bottoms
212640596,bottoms
191625773,bottoms
195857701,bottoms
141873497,bottoms
215455679,bottoms
201891088,bottoms
45339215,bottoms
146320876,bottoms
123855472,bottoms
78075719,bottoms
87503963,bottoms
28553162,bottoms
66003515,bottoms
59942552,bottoms
173888387,bottoms
198336932,bottoms
156912712,bottoms
103237881,bottoms
144145803,bottoms
36322175,bottoms
170458522,bottoms
163326270,bottoms
96239349,bottoms
155006234,bottoms
196536779,bottoms
142592684,bottoms
169791121,bottoms
171991752,bottoms
205565891,bottoms
133691284,bottoms
213416238,bottoms
56860542,bottoms
56585577,bottoms
101873632,bottoms
145685666,bottoms
153567363,bottoms
101303851,bottoms
161137662,bottoms
206627213,bottoms
134150702,bottoms
133508190,bottoms
152504105,bottoms
175584391,bottoms
152033698,bottoms
181890040,bottoms
79307859,bottoms
191094151,bottoms
214340591,bottoms
188326140,bottoms
200223412,bottoms
206730686,bottoms
148310515,bottoms
193605503,bottoms
166554718,bottoms
98768853,bottoms
208329957,bottoms
163496331,bottoms
144944351,bottoms
166911882,bottoms
95842953,bottoms
124407366,bottoms
83657862,bottoms
192375520,bottoms
199466781,bottoms
185169668,bottoms
94227133,bottoms
185688417,bottoms
209169231,bottoms
212004985,bottoms
132626833,bottoms
18238673,bottoms
93239033,bottoms
183639308,bottoms
130384564,bottoms
122037839,bottoms
125978014,bottoms
65581135,bottoms
146326217,bottoms
188444408,bottoms
188679802,bottoms
68011541,bottoms
8444483,bottoms
164011898,bottoms
204171229,bottoms
141197850,bottoms
183407150,bottoms
206194935,bottoms
91694720,bottoms
125583816,bottoms
207518201,bottoms
124835751,bottoms
126040304,bottoms
191867595,bottoms
87296037,bottoms
150114257,bottoms
141859861,bottoms
154939819,bottoms
213703748,bottoms
203577689,bottoms
89533868,bottoms
104078225,bottoms
166278993,bottoms
113289600,bottoms
14873764,bottoms
198464780,bottoms
157649626,bottoms
84369456,bottoms
181637691,bottoms
75241613,bottoms
195728015,bottoms
151872885,bottoms
18039770,bottoms
135787682,bottoms
145352887,bottoms
134938082,bottoms
29512114,bottoms
102380040,bottoms
194663914,bottoms
137755973,bottoms
81960192,bottoms
86479203,bottoms
137033486,bottoms
126904171,bottoms
201549115,bottoms
166298193,bottoms
112167284,bottoms
198108729,bottoms
209173450,bottoms
201030270,bottoms
132674739,bottoms
77502414,bottoms
178820206,bottoms
200051430,bottoms
173857139,bottoms
195351852,bottoms
121134695,bottoms
190975943,bottoms
191702609,bottoms
132662800,bottoms
165247132,bottoms
2999624,bottoms
143615140,bottoms
154222409,bottoms
135700549,bottoms
126932282,bottoms
37278802,bottoms
83001640,bottoms
203185056,bottoms
300412,bottoms
72660408,bottoms
163370625,bottoms
178931680,bottoms
55086692,bottoms
203976074,bottoms
199825468,bottoms
76538928,bottoms
101229559,bottoms
146009645,bottoms
27073444,bottoms
185463539,bottoms
167173529,bottoms
168554194,bottoms
138877662,bottoms
195679150,bottoms
186075875,bottoms
147310863,bottoms
205155006,bottoms
208603532,bottoms
200822644,bottoms
160829392,bottoms
203741771,bottoms
157174934,bottoms
212769887,bottoms
133277821,bottoms
132246199,bottoms
172619032,bottoms
132203207,bottoms
121898962,bottoms
14590207,bottoms
152644184,bottoms
136217635,bottoms
174448447,bottoms
200535216,bottoms
78889850,bottoms
117996043,bottoms
190339833,bottoms
157055475,bottoms
162209269,bottoms
187260625,bottoms
130103917,bottoms
205500207,bottoms
113261999,bottoms
165793977,bottoms
188537735,bottoms
183015983,bottoms
187401168,bottoms
20574149,bottoms
56897652,bottoms
86694875,bottoms
200362284,bottoms
137460814,bottoms
126390499,bottoms
132182754,bottoms
151575420,bottoms
209966795,bottoms
178131852,bottoms
203185293,bottoms
146422714,bottoms
151573488,bottoms
49714367,bottoms
17662193,bottoms
157193930,bottoms
208606308,bottoms
110286556,bottoms
127303536,bottoms
125443982,bottoms
207682210,bottoms
67492191,bottoms
177037605,bottoms
188803082,bottoms
120204443,bottoms
195717607,bottoms
75702498,bottoms
77793314,bottoms
109122737,bottoms
77970612,bottoms
123317921,bottoms
77761774,bottoms
40169364,bottoms
214905249,bottoms
89124293,bottoms
151872175,bottoms
187974581,bottoms
142460955,bottoms
131338065,bottoms
117222370,bottoms
193066303,bottoms
176290787,bottoms
134638735,bottoms
161603755,bottoms
127603202,bottoms
113659741,bottoms
202781539,bottoms
110683716,bottoms
146529038,bottoms
195589636,bottoms
54896215,bottoms
198509373,bottoms
95609113,bottoms
171928897,bottoms
113132930,bottoms
176889029,bottoms
200619698,bottoms
122693039,bottoms
111949710,bottoms
203446983,bottoms
119415281,bottoms
177661724,bottoms
161297971,bottoms
191213417,bottoms
113897945,bottoms
92064259,bottoms
24125032,bottoms
76584575,bottoms
200793052,bottoms
186538299,bottoms
34509819,bottoms
120184076,bottoms
146605016,bottoms
204169032,bottoms
61367009,bottoms
171249583,bottoms
201066350,bottoms
193907154,bottoms
69599591,bottoms
120701830,bottoms
194570846,bottoms
191437282,bottoms
208267651,bottoms
132604735,bottoms
211056955,bottoms
201653798,bottoms
175217776,bottoms
187945634,bottoms
203954905,bottoms
176914890,bottoms
67539160,bottoms
134418196,bottoms
69005174,bottoms
110048588,bottoms
204951128,bottoms
194498259,bottoms
161677147,bottoms
164752248,bottoms
144873830,bottoms
93388221,bottoms
162841710,bottoms
200099319,bottoms
192334126,bottoms
205177789,bottoms
212735132,bottoms
197497309,bottoms
66192881,bottoms
211697178,bottoms
127502491,bottoms
203821549,bottoms
169342591,bottoms
104052247,bottoms
106950935,bottoms
123269492,bottoms
66301495,bottoms
1414434,bottoms
200547966,bottoms
188020575,bottoms
169662939,bottoms
207257786,bottoms
81724265,bottoms
194642931,bottoms
164563761,bottoms
191641979,bottoms
209444649,bottoms
188112419,bottoms
209620694,bottoms
170433886,bottoms
161573752,bottoms
202231071,bottoms
136784729,bottoms
56373179,bottoms
202062227,bottoms
207031775,bottoms
146255745,bottoms
214760917,bottoms
206003200,bottoms
127487095,bottoms
185547611,bottoms
180378724,bottoms
81421687,bottoms
205804601,bottoms
192429460,bottoms
50221052,bottoms
84235855,bottoms
153685387,bottoms
191944205,bottoms
53292171,bottoms
128626163,bottoms
29628676,bottoms
161804283,bottoms
132918983,bottoms
123751532,bottoms
180614068,bottoms
145585684,bottoms
85110034,bottoms
101382654,bottoms
206180405,bottoms
26587286,bottoms
167871723,bottoms
89167097,bottoms
170230432,bottoms
211758973,bottoms
49430801,bottoms
194139391,bottoms
108151646,bottoms
116864465,bottoms
191530726,bottoms
103400085,bottoms
150888794,bottoms
174692205,bottoms
88602075,bottoms
143218097,bottoms
77510956,bottoms
108529787,bottoms
213393045,bottoms
165308588,bottoms
180946652,bottoms
76392183,bottoms
154357320,bottoms
152998764,bottoms
194212715,bottoms
166653852,bottoms
194906321,bottoms
129145151,bottoms
175858350,bottoms
49540770,bottoms
210842330,bottoms
191528720,bottoms
50218398,bottoms
210563013,bottoms
187703767,bottoms
110682405,bottoms
180039936,bottoms
159550833,bottoms
21197171,bottoms
181269073,bottoms
49482909,bottoms
101255815,bottoms
209921819,bottoms
86845069,bottoms
210805612,bottoms
210471160,bottoms
206233572,bottoms
206376691,bottoms
56189637,bottoms
50552514,bottoms
134196497,bottoms
117015800,bottoms
131007559,bottoms
210475852,bottoms
6690659,bottoms
101225993,bottoms
207617148,bottoms
162346606,bottoms
173227059,bottoms
184801916,bottoms
203168296,bottoms
186512657,bottoms
162802894,bottoms
73057294,bottoms
170875283,bottoms
158367666,bottoms
74177004,bottoms
170074137,bottoms
117624686,bottoms
182958799,bottoms
96002750,bottoms
162192439,bottoms
107235414,bottoms
13870003,bottoms
55819885,bottoms
187433659,bottoms
182436092,bottoms
187961425,bottoms
63300889,bottoms
120392570,bottoms
27520952,bottoms
147834957,bottoms
187982769,bottoms
126883723,bottoms
169906860,bottoms
192995815,bottoms
179677524,bottoms
172047598,bottoms
15314674,bottoms
137688293,bottoms
147414585,bottoms
46078589,bottoms
208726862,bottoms
114024672,bottoms
161636044,bottoms
200758526,bottoms
183869903,bottoms
143216512,bottoms
62447232,bottoms
200545255,bottoms
180507100,bottoms
205058097,bottoms
154884866,bottoms
89903814,bottoms
75917222,bottoms
77569864,bottoms
206285745,bottoms
108433073,bottoms
184235676,bottoms
163850966,bottoms
215681975,bottoms
153671369,bottoms
184614178,bottoms
109738774,bottoms
72221787,bottoms
191321451,bottoms
208621746,bottoms
131507789,bottoms
205071573,bottoms
157516112,bottoms
190493430,bottoms
107715360,bottoms
170644249,bottoms
99527158,bottoms
106348008,bottoms
163598275,bottoms
207177249,bottoms
176606780,bottoms
187582978,bottoms
19448083,bottoms
166673331,bottoms
142029154,bottoms
106921979,bottoms
134583492,bottoms
171845208,bottoms
169155508,bottoms
130711450,bottoms
180370485,bottoms
186966312,bottoms
195491394,bottoms
176883697,bottoms
53205112,bottoms
147046853,bottoms
706400,bottoms
105750265,bottoms
172009964,bottoms
149949587,bottoms
190549441,bottoms
182141241,bottoms
139505583,bottoms
69464651,bottoms
195904092,bottoms
204176669,bottoms
121746607,bottoms
107647512,bottoms
149281241,bottoms
104519794,bottoms
138008893,bottoms
190911917,bottoms
63202426,bottoms
212930532,bottoms
181364543,bottoms
153700903,bottoms
112293338,bottoms
212498286,bottoms
146207297,bottoms
191199372,bottoms
181237556,bottoms
137818184,bottoms
146784222,bottoms
91214610,bottoms
60224109,bottoms
102927697,bottoms
190108858,bottoms
197197834,bottoms
131416570,bottoms
173134114,bottoms
9370091,bottoms
114215302,bottoms
214614949,bottoms
42306021,bottoms
101313763,bottoms
167252392,bottoms
133719008,bottoms
180176340,bottoms
184736729,bottoms
209792305,bottoms
145963300,bottoms
210630716,bottoms
195032614,bottoms
163519035,bottoms
162939746,bottoms
213623927,bottoms
69307543,bottoms
99747865,bottoms
141233940,bottoms
177584250,bottoms
175414452,bottoms
165762707,bottoms
202373524,bottoms
95352411,bottoms
118161417,bottoms
165789995,bottoms
184589986,bottoms
160694811,bottoms
16409712,bottoms
129449958,bottoms
204837206,bottoms
209142177,bottoms
92729227,bottoms
149556777,bottoms
95615141,bottoms
38027783,bottoms
201499458,bottoms
102403218,bottoms
173129941,bottoms
157456520,bottoms
172000410,bottoms
31183239,bottoms
60336440,bottoms
